학원명,분야구분,"학원주소",설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,강사수
청운학원,종합(대),"대전광역시 동구 은어송로 62 , 7층 (가오동, 가오동 GO빌딩)",조남진,042-282-8396,보습,중등단과(A),45,1개월0일,1008,"190,000",,,,,,,,"190,000",11
청운학원,종합(대),"대전광역시 동구 은어송로 62 , 7층 (가오동, 가오동 GO빌딩)",조남진,042-282-8396,보습,중등단과(B),45,1개월0일,1512,"260,000",,,,,,,,"260,000",11
청운학원,종합(대),"대전광역시 동구 은어송로 62 , 7층 (가오동, 가오동 GO빌딩)",조남진,042-282-8396,보습,고등단과(수학),45,1개월0일,1512,"270,000",,,,,,,,"270,000",11
청운학원,종합(대),"대전광역시 동구 은어송로 62 , 7층 (가오동, 가오동 GO빌딩)",조남진,042-282-8396,보습,고등단과(영어),20,1개월0일,1134,"210,000",,,,,,,,"210,000",11
뮤직톡음악학원,예능(대),"대전광역시 동구 동서대로1520번길 22 , 2층 (삼성동)",김은주,042-633-3450,음악,피아노(초급반),10,1개월0일,1050,"140,000",,,,,,,,"140,000",4
뮤직톡음악학원,예능(대),"대전광역시 동구 동서대로1520번길 22 , 2층 (삼성동)",김은주,042-633-3450,음악,피아노(중급반),10,1개월0일,1050,"150,000",,,,,,,,"150,000",4
뮤직톡음악학원,예능(대),"대전광역시 동구 동서대로1520번길 22 , 2층 (삼성동)",김은주,042-633-3450,음악,피아노(고급반Ⅰ),10,1개월0일,1050,"160,000",,,,,,,,"160,000",4
뮤직톡음악학원,예능(대),"대전광역시 동구 동서대로1520번길 22 , 2층 (삼성동)",김은주,042-633-3450,음악,반피아노(심화),10,1개월0일,1050,"160,000",,,,,,,,"160,000",4
뮤직톡음악학원,예능(대),"대전광역시 동구 동서대로1520번길 22 , 2층 (삼성동)",김은주,042-633-3450,음악,바이올린,10,1개월0일,336,"50,000",,,,,,,,"50,000",4
뮤직톡음악학원,예능(대),"대전광역시 동구 동서대로1520번길 22 , 2층 (삼성동)",김은주,042-633-3450,음악,우쿨렐레칼림바,10,1개월0일,336,"50,000",,,,,,,,"50,000",4
조샘버터학원,입시.검정 및 보습,"대전광역시 동구 산내로 1312-1 , 2층 (낭월동)",조형섭,042-286-0911,보습,초등종합(국수사과영),9,1개월0일,2400,"280,000",,,,,,,,"280,000",6
조샘버터학원,입시.검정 및 보습,"대전광역시 동구 산내로 1312-1 , 2층 (낭월동)",조형섭,042-286-0911,보습,"초등단과반(영,수)",9,1개월0일,1600,"250,000",,,,,,,,"250,000",6
조샘버터학원,입시.검정 및 보습,"대전광역시 동구 산내로 1312-1 , 2층 (낭월동)",조형섭,042-286-0911,보습,중등종합(국수사과영),9,1개월0일,3000,"380,000",,,,,,,,"380,000",6
조샘버터학원,입시.검정 및 보습,"대전광역시 동구 산내로 1312-1 , 2층 (낭월동)",조형섭,042-286-0911,보습,"중등단과반(영,수)",9,1개월0일,2000,"350,000",,,,,,,,"350,000",6
조샘버터학원,입시.검정 및 보습,"대전광역시 동구 산내로 1312-1 , 2층 (낭월동)",조형섭,042-286-0911,보습,초등단과반(영어 또는 수학),9,1개월0일,1000,"160,000",,,,,,,,"160,000",6
조샘버터학원,입시.검정 및 보습,"대전광역시 동구 산내로 1312-1 , 2층 (낭월동)",조형섭,042-286-0911,보습,중등단과반(영어 또는 수학),9,1개월0일,1000,"160,000",,,,,,,,"160,000",6
소리엘음악학원,예능(대),"대전광역시 중구 서문로 96 , 상가 302호 (문화동,센트럴파크)",양지은,042-256-5999,음악,바이엘,15,1개월0일,840,"120,000",,,,,,,,"120,000",5
소리엘음악학원,예능(대),"대전광역시 중구 서문로 96 , 상가 302호 (문화동,센트럴파크)",양지은,042-256-5999,음악,체르니100,10,1개월0일,882,"130,000",,,,,,,,"130,000",5
소리엘음악학원,예능(대),"대전광역시 중구 서문로 96 , 상가 302호 (문화동,센트럴파크)",양지은,042-256-5999,음악,체르니30,5,1개월0일,882,"140,000",,,,,,,,"140,000",5
소리엘음악학원,예능(대),"대전광역시 중구 서문로 96 , 상가 302호 (문화동,센트럴파크)",양지은,042-256-5999,음악,바이올린고급,10,1개월0일,588,"90,000",,,,,,,,"90,000",5
소리엘음악학원,예능(대),"대전광역시 중구 서문로 96 , 상가 302호 (문화동,센트럴파크)",양지은,042-256-5999,음악,기타고급,10,1개월0일,588,"90,000",,,,,,,,"90,000",5
소리엘음악학원,예능(대),"대전광역시 중구 서문로 96 , 상가 302호 (문화동,센트럴파크)",양지은,042-256-5999,음악,체르니40,10,1개월0일,1008,"150,000",,,,,,,,"150,000",5
소리엘음악학원,예능(대),"대전광역시 중구 서문로 96 , 상가 302호 (문화동,센트럴파크)",양지은,042-256-5999,음악,피아노초급5회,10,1개월0일,1050,"130,000",,,,,,,,"130,000",5
소리엘음악학원,예능(대),"대전광역시 중구 서문로 96 , 상가 302호 (문화동,센트럴파크)",양지은,042-256-5999,음악,피아노중급5회,10,1개월0일,1260,"140,000",,,,,,,,"140,000",5
소리엘음악학원,예능(대),"대전광역시 중구 서문로 96 , 상가 302호 (문화동,센트럴파크)",양지은,042-256-5999,음악,피아노고급5회,10,1개월0일,1260,"150,000",,,,,,,,"150,000",5
장쌤피아노음악학원,예능(대),"대전광역시 대덕구 동춘당로52번길 19 , 1층 (송촌동)",장지혜,042-638-7975,음악,바이엘 주5,10,1개월0일,1260,"120,000",,,,,,,,"110,000",2
장쌤피아노음악학원,예능(대),"대전광역시 대덕구 동춘당로52번길 19 , 1층 (송촌동)",장지혜,042-638-7975,음악,바이엘 주3,10,1개월0일,882,"110,000",,,,,,,,"100,000",2
장쌤피아노음악학원,예능(대),"대전광역시 대덕구 동춘당로52번길 19 , 1층 (송촌동)",장지혜,042-638-7975,음악,체100 주5,10,1개월0일,1260,"130,000",,,,,,,,"120,000",2
장쌤피아노음악학원,예능(대),"대전광역시 대덕구 동춘당로52번길 19 , 1층 (송촌동)",장지혜,042-638-7975,음악,체100 주3,10,1개월0일,882,"120,000",,,,,,,,"110,000",2
장쌤피아노음악학원,예능(대),"대전광역시 대덕구 동춘당로52번길 19 , 1층 (송촌동)",장지혜,042-638-7975,음악,체30 주5,10,1개월0일,1260,"140,000",,,,,,,,"130,000",2
장쌤피아노음악학원,예능(대),"대전광역시 대덕구 동춘당로52번길 19 , 1층 (송촌동)",장지혜,042-638-7975,음악,체30 주3,10,1개월0일,882,"130,000",,,,,,,,"120,000",2
장쌤피아노음악학원,예능(대),"대전광역시 대덕구 동춘당로52번길 19 , 1층 (송촌동)",장지혜,042-638-7975,음악,작품반,10,1개월0일,882,"140,000",,,,,,,,"140,000",2
장쌤피아노음악학원,예능(대),"대전광역시 대덕구 동춘당로52번길 19 , 1층 (송촌동)",장지혜,042-638-7975,음악,취미반,10,1개월0일,1008,"150,000",,,,,,,,"150,000",2
장쌤피아노음악학원,예능(대),"대전광역시 대덕구 동춘당로52번길 19 , 1층 (송촌동)",장지혜,042-638-7975,음악,입시반,10,1개월0일,1890,"300,000",,,,,,,,"300,000",2
장쌤피아노음악학원,예능(대),"대전광역시 대덕구 동춘당로52번길 19 , 1층 (송촌동)",장지혜,042-638-7975,음악,드럼 주1,10,1개월0일,252,"30,000",,,,,,,,"30,000",2
장쌤피아노음악학원,예능(대),"대전광역시 대덕구 동춘당로52번길 19 , 1층 (송촌동)",장지혜,042-638-7975,음악,"우쿨렐레,오카리나",10,1개월0일,252,"20,000",,,,,,,,"20,000",2
이예원음악학원,예능(대),대전광역시 동구 은어송로52번길 5-4  굿모닝빌딩 601호 (가오동),김미선,042-282-2714,음악,피아노초급,10,1개월0일,1260,"140,000",,,,,,,,"140,000",2
이예원음악학원,예능(대),대전광역시 동구 은어송로52번길 5-4  굿모닝빌딩 601호 (가오동),김미선,042-282-2714,음악,피아노중급,10,1개월0일,1260,"150,000",,,,,,,,"150,000",2
이예원음악학원,예능(대),대전광역시 동구 은어송로52번길 5-4  굿모닝빌딩 601호 (가오동),김미선,042-282-2714,음악,피아노고급,5,1개월0일,1260,"160,000",,,,,,,,"160,000",2
이예원음악학원,예능(대),대전광역시 동구 은어송로52번길 5-4  굿모닝빌딩 601호 (가오동),김미선,042-282-2714,음악,피아노입시,5,1개월0일,1260,"170,000",,,,,,,,"170,000",2
이예원음악학원,예능(대),대전광역시 동구 은어송로52번길 5-4  굿모닝빌딩 601호 (가오동),김미선,042-282-2714,음악,바이올린초급,10,1개월0일,1260,"140,000",,,,,,,,"140,000",2
심스영어전문학원,입시.검정 및 보습,"대전광역시 대덕구 선비마을로5번길 31 , 1~2층 (송촌동)","심상미,윤여철",042-624-2618,보습,영어초등1부,7,1개월0일,1260,"150,000",,,,,,,,"150,000",6
심스영어전문학원,입시.검정 및 보습,"대전광역시 대덕구 선비마을로5번길 31 , 1~2층 (송촌동)","심상미,윤여철",042-624-2618,보습,영어초등2부,7,1개월0일,1260,"200,000",,,,,,,,"200,000",6
심스영어전문학원,입시.검정 및 보습,"대전광역시 대덕구 선비마을로5번길 31 , 1~2층 (송촌동)","심상미,윤여철",042-624-2618,보습,영어중등부,7,1개월0일,1512,"250,000",,,,,,,,"250,000",6
심스영어전문학원,입시.검정 및 보습,"대전광역시 대덕구 선비마을로5번길 31 , 1~2층 (송촌동)","심상미,윤여철",042-624-2618,보습,영어고등부,7,1개월0일,1512,"270,000",,,,,,,,"270,000",6
심스영어전문학원,입시.검정 및 보습,"대전광역시 대덕구 선비마을로5번길 31 , 1~2층 (송촌동)","심상미,윤여철",042-624-2618,보습,수학초등부,7,1개월0일,1260,"124,000",,,,,,,,"124,000",6
심스영어전문학원,입시.검정 및 보습,"대전광역시 대덕구 선비마을로5번길 31 , 1~2층 (송촌동)","심상미,윤여철",042-624-2618,보습,수학중등부,7,1개월0일,1512,"174,000",,,,,,,,"174,000",6
은어송음악학원,예능(대),"대전광역시 동구 동구청로 35 , 203호, 204호 (대성동, 은어송마을2단지)",임한서,042-284-1575,음악,피아노 초급,3,1개월0일,1050,"130,000",,,,,,,,"130,000",4
은어송음악학원,예능(대),"대전광역시 동구 동구청로 35 , 203호, 204호 (대성동, 은어송마을2단지)",임한서,042-284-1575,음악,피아노 중급,3,1개월0일,1050,"140,000",,,,,,,,"140,000",4
은어송음악학원,예능(대),"대전광역시 동구 동구청로 35 , 203호, 204호 (대성동, 은어송마을2단지)",임한서,042-284-1575,음악,피아노 고급,3,1개월0일,1050,"150,000",,,,,,,,"150,000",4
은어송음악학원,예능(대),"대전광역시 동구 동구청로 35 , 203호, 204호 (대성동, 은어송마을2단지)",임한서,042-284-1575,음악,바이올린,1,1개월0일,1200,"130,000",,,,,,,,"130,000",4
은어송음악학원,예능(대),"대전광역시 동구 동구청로 35 , 203호, 204호 (대성동, 은어송마을2단지)",임한서,042-284-1575,음악,기타,1,1개월0일,1200,"130,000",,,,,,,,"130,000",4
향산독서실,독서실,"대전광역시 대덕구 비래서로26번길 13  2,4층(비래동)",함현옥,042-634-1812,독서실(유아/초·중·고),"학생(1개월,24일기준)",0,1개월0일,0,"99,000",,,,,,,,"99,000",0
향산독서실,독서실,"대전광역시 대덕구 비래서로26번길 13  2,4층(비래동)",함현옥,042-634-1812,독서실(유아/초·중·고),학생1일,0,0개월1일,0,"7,700",,,,,,,,"7,700",0
향산독서실,독서실,"대전광역시 대덕구 비래서로26번길 13  2,4층(비래동)",함현옥,042-634-1812,독서실(유아/초·중·고),"학생1인실(1개월,30일기준)",0,1개월0일,0,"130,000",,,,,,,,"130,000",0
향산독서실,독서실,"대전광역시 대덕구 비래서로26번길 13  2,4층(비래동)",함현옥,042-634-1812,독서실(유아/초·중·고),"학생일반실(1개월,30일기준)",0,1개월0일,0,"100,000",,,,,,,,"100,000",0
향산독서실,독서실,"대전광역시 대덕구 비래서로26번길 13  2,4층(비래동)",함현옥,042-634-1812,독서실(유아/초·중·고),성인일반실(1일),0,0개월1일,0,"9,000",,,,,,,,"9,000",0
향산독서실,독서실,"대전광역시 대덕구 비래서로26번길 13  2,4층(비래동)",함현옥,042-634-1812,독서실(유아/초·중·고),성인1인실(1일),0,0개월1일,0,"10,000",,,,,,,,"10,000",0
향산독서실,독서실,"대전광역시 대덕구 비래서로26번길 13  2,4층(비래동)",함현옥,042-634-1812,독서실(유아/초·중·고),성인일반실(1개월),0,1개월0일,0,"120,000",,,,,,,,"120,000",0
향산독서실,독서실,"대전광역시 대덕구 비래서로26번길 13  2,4층(비래동)",함현옥,042-634-1812,독서실(유아/초·중·고),성인1인실(1개월),0,1개월0일,0,"150,000",,,,,,,,"150,000",0
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,헤어정규,20,6개월0일,12960,"1,200,000",,"600,000",,,,,"600,000","1,800,000",13
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,헤어속성,20,3개월0일,6480,"600,000",,"600,000",,,,,"600,000","1,200,000",13
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,헤어연구,20,4개월0일,5760,"1,600,000",,,,,,,,"1,600,000",13
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,헤어살롱,20,3개월0일,6480,"1,200,000",,,,,,,,"1,200,000",13
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,헤어이용사연구,20,4개월0일,5760,"800,000",,"900,000",,,,,"900,000","1,700,000",13
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,헤어업스타일,20,2개월0일,1440,"800,000",,,,,,,,"800,000",13
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,헤어두피특강,20,1개월0일,960,"500,000",,,,,,,,"500,000",13
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,"헤어생활,미용특강",20,1개월7일,1200,"350,000",,,,,,,,"350,000",13
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,메이크업정규,20,3개월0일,6480,"1,050,000",,"1,800,000",,,,,"1,800,000","2,850,000",13
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,메이크업속성2개월,20,2개월0일,4320,"490,000",,"1,800,000",,,,,"1,800,000","2,290,000",13
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,메이크업속성1개월,20,1개월0일,2160,"100,000",,"1,800,000",,,,,"1,800,000","1,900,000",13
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,메이크업연구3급,20,1개월0일,1440,"800,000",,,,,,,,"800,000",13
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,메이크업연구2급,20,1개월0일,1440,"800,000",,,,,,,,"800,000",13
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,피부정규,20,3개월0일,6480,"1,050,000",,"750,000",,,,,"750,000","1,800,000",13
아름다운사람들미용학원,직업기술,"대전광역시 중구 중앙로 154 , 6층 (은행동)",허은영,042-222-0477,이·미용,피부속성2개월,20,2개월0일,4320,"490,000",,"750,000",,,,,"750,000","1,240,000",13
