학원명,분야구분,"학원주소",설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,피복비,차량비,기타경비합계,총교습비,강사수
호라이즌아카데미어학원,국제화,대전광역시 서구 대덕대로335번길 39  4층(월평동),신유정,042-476-9876,실용외국어(유아/초·중·고),초등영어(기초),10,1개월0일,2520,"340,000",,,,,,,,"340,000",1
호라이즌아카데미어학원,국제화,대전광역시 서구 대덕대로335번길 39  4층(월평동),신유정,042-476-9876,실용외국어(유아/초·중·고),초등영어(심화),10,1개월0일,2520,"340,000",,,,,,,,"340,000",1
호라이즌아카데미어학원,국제화,대전광역시 서구 대덕대로335번길 39  4층(월평동),신유정,042-476-9876,실용외국어(유아/초·중·고),중등영어(입문),10,1개월0일,2100,"338,000",,,,,,,,"338,000",1
호라이즌아카데미어학원,국제화,대전광역시 서구 대덕대로335번길 39  4층(월평동),신유정,042-476-9876,실용외국어(유아/초·중·고),중등영어(기초),10,1개월0일,2100,"338,000",,,,,,,,"338,000",1
호라이즌아카데미어학원,국제화,대전광역시 서구 대덕대로335번길 39  4층(월평동),신유정,042-476-9876,실용외국어(유아/초·중·고),중등영어(심화),10,1개월0일,2100,"338,000",,,,,,,,"338,000",1
호라이즌아카데미어학원,국제화,대전광역시 서구 대덕대로335번길 39  4층(월평동),신유정,042-476-9876,실용외국어(유아/초·중·고),초등과학(기초),10,1개월0일,840,"114,000",,,,,,,,"114,000",1
호라이즌아카데미어학원,국제화,대전광역시 서구 대덕대로335번길 39  4층(월평동),신유정,042-476-9876,실용외국어(유아/초·중·고),초등과학(심화),10,1개월0일,840,"114,000",,,,,,,,"114,000",1
호라이즌아카데미어학원,국제화,대전광역시 서구 대덕대로335번길 39  4층(월평동),신유정,042-476-9876,실용외국어(유아/초·중·고),중등과학(기초),10,1개월0일,840,"134,000",,,,,,,,"134,000",1
호라이즌아카데미어학원,국제화,대전광역시 서구 대덕대로335번길 39  4층(월평동),신유정,042-476-9876,실용외국어(유아/초·중·고),중등과학(심화),10,1개월0일,840,"134,000",,,,,,,,"134,000",1
호라이즌아카데미어학원,국제화,대전광역시 서구 대덕대로335번길 39  4층(월평동),신유정,042-476-9876,실용외국어(유아/초·중·고),초등국어(입문),10,1개월0일,840,"114,000",,,,,,,,"114,000",1
호라이즌아카데미어학원,국제화,대전광역시 서구 대덕대로335번길 39  4층(월평동),신유정,042-476-9876,실용외국어(유아/초·중·고),초등국어(기초),10,1개월0일,840,"114,000",,,,,,,,"114,000",1
호라이즌아카데미어학원,국제화,대전광역시 서구 대덕대로335번길 39  4층(월평동),신유정,042-476-9876,실용외국어(유아/초·중·고),초등국어(심화),10,1개월0일,840,"114,000",,,,,,,,"114,000",1
호라이즌아카데미어학원,국제화,대전광역시 서구 대덕대로335번길 39  4층(월평동),신유정,042-476-9876,실용외국어(유아/초·중·고),중등국어(기초),10,1개월0일,840,"134,000",,,,,,,,"134,000",1
호라이즌아카데미어학원,국제화,대전광역시 서구 대덕대로335번길 39  4층(월평동),신유정,042-476-9876,실용외국어(유아/초·중·고),중등국어(심화),10,1개월0일,840,"134,000",,,,,,,,"134,000",1
종로학원,종합(대),"대전광역시 서구 문정로90번길 47  1,2,3층(탄방동)",주식회사 입시플러스,042-488-1881,입시,국어1,100,1개월0일,960,"150,000",,,,,,,,"150,000",64
종로학원,종합(대),"대전광역시 서구 문정로90번길 47  1,2,3층(탄방동)",주식회사 입시플러스,042-488-1881,입시,영어1,100,1개월0일,960,"150,000",,,,,,,,"150,000",64
종로학원,종합(대),"대전광역시 서구 문정로90번길 47  1,2,3층(탄방동)",주식회사 입시플러스,042-488-1881,입시,수학1,100,1개월0일,960,"150,000",,,,,,,,"150,000",64
종로학원,종합(대),"대전광역시 서구 문정로90번길 47  1,2,3층(탄방동)",주식회사 입시플러스,042-488-1881,입시,탐구1,100,1개월0일,960,"150,000",,,,,,,,"150,000",64
종로학원,종합(대),"대전광역시 서구 문정로90번길 47  1,2,3층(탄방동)",주식회사 입시플러스,042-488-1881,입시,논술1,100,1개월0일,960,"150,000",,,,,,,,"150,000",64
종로학원,종합(대),"대전광역시 서구 문정로90번길 47  1,2,3층(탄방동)",주식회사 입시플러스,042-488-1881,입시,국어2,100,1개월0일,1440,"300,000",,,,,,,,"300,000",64
종로학원,종합(대),"대전광역시 서구 문정로90번길 47  1,2,3층(탄방동)",주식회사 입시플러스,042-488-1881,입시,수학2,100,1개월0일,1440,"300,000",,,,,,,,"300,000",64
종로학원,종합(대),"대전광역시 서구 문정로90번길 47  1,2,3층(탄방동)",주식회사 입시플러스,042-488-1881,입시,탐구2,100,1개월0일,1440,"250,000",,,,,,,,"250,000",64
종로학원,종합(대),"대전광역시 서구 문정로90번길 47  1,2,3층(탄방동)",주식회사 입시플러스,042-488-1881,입시,논술2,100,1개월0일,1440,"250,000",,,,,,,,"250,000",64
종로학원,종합(대),"대전광역시 서구 문정로90번길 47  1,2,3층(탄방동)",주식회사 입시플러스,042-488-1881,입시,독학재수,30,1개월0일,4200,"520,000",,,,,,,,"520,000",64
종로학원,종합(대),"대전광역시 서구 문정로90번길 47  1,2,3층(탄방동)",주식회사 입시플러스,042-488-1881,입시,"입시종합2(국,영,수,탐구,논술)",50,1개월0일,6510,"985,000","12,000",,,,,,"12,000","997,000",64
종로학원,종합(대),"대전광역시 서구 문정로90번길 47  1,2,3층(탄방동)",주식회사 입시플러스,042-488-1881,입시,고등방학특강,30,1개월0일,9000,"1,970,000",,,,,,,,"1,970,000",64
종로학원,종합(대),"대전광역시 서구 문정로90번길 47  1,2,3층(탄방동)",주식회사 입시플러스,042-488-1881,입시,중등방학특강,30,1개월0일,18100,"3,080,000",,,,,,,,"3,080,000",64
종로학원,종합(대),"대전광역시 서구 문정로90번길 47  1,2,3층(탄방동)",주식회사 입시플러스,042-488-1881,입시,영어2,50,1개월0일,1440,"300,000",,,,,,,,"300,000",64
엠앤드씨(M&C)학원,입시.검정 및 보습,대전광역시 유성구 장대로71번길 28   2층 (장대동),노승경,042-823-8509,보습·논술,종합(초),10,1개월0일,4000,"240,000",,,,,,,,"240,000",2
엠앤드씨(M&C)학원,입시.검정 및 보습,대전광역시 유성구 장대로71번길 28   2층 (장대동),노승경,042-823-8509,보습·논술,종합(중),10,1개월0일,3600,"270,000",,,,,,,,"270,000",2
엠앤드씨(M&C)학원,입시.검정 및 보습,대전광역시 유성구 장대로71번길 28   2층 (장대동),노승경,042-823-8509,보습·논술,"언,외,수(고)",10,1개월0일,4080,"400,000",,,,,,,,"400,000",2
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,초등영어,5,1개월0일,1380,"180,000",,,,,,,,"180,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,초등수학,6,1개월0일,1320,"170,000",,,,,,,,"170,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,초등국어,7,0개월0일,240,"30,000",,,,,,,,"30,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,초등사회,7,1개월0일,240,"30,000",,,,,,,,"30,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,초등과학,7,1개월0일,240,"30,000",,,,,,,,"30,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,초등논술,7,1개월0일,780,"100,000",,,,,,,,"100,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,중등영어,7,1개월0일,1320,"200,000",,,,,,,,"200,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,중등수학,7,1개월0일,1320,"210,000",,,,,,,,"210,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,중등국어,7,1개월0일,240,"35,000",,,,,,,,"35,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,중등사회,7,1개월0일,240,"35,000",,,,,,,,"35,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,중등과학,7,1개월0일,240,"35,000",,,,,,,,"35,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,고등영어,7,1개월0일,540,"95,000",,,,,,,,"95,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,고등수학,7,1개월0일,540,"95,000",,,,,,,,"95,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,수학(초등),6,1개월0일,1071,"180,000",,,,,,,,"180,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,수학(초등),6,0개월1일,210,"30,000",,,,,,,,"30,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,영어(초등),6,1개월0일,1197,"200,000",,,,,,,,"200,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,영어(초등),6,0개월1일,210,"30,000",,,,,,,,"30,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,국어(초등),6,0개월1일,210,"30,000",,,,,,,,"30,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,사회(초등),6,0개월1일,210,"30,000",,,,,,,,"30,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,과학(초등),6,0개월1일,210,"30,000",,,,,,,,"30,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,논술(초등),6,0개월2일,420,"70,000",,,,,,,,"70,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,한자(초등),6,0개월2일,420,"70,000",,,,,,,,"70,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,수학(중등),6,1개월0일,1344,"215,000",,,,,,,,"215,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,수학(중등),6,0개월1일,210,"35,000",,,,,,,,"35,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,영어(중등),6,1개월0일,1344,"215,000",,,,,,,,"215,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,영어(중등),6,0개월1일,210,"35,000",,,,,,,,"35,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,국어(중등),6,0개월1일,210,"35,000",,,,,,,,"35,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,사회(중등),6,0개월1일,210,"35,000",,,,,,,,"35,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,과학(중등),6,0개월1일,210,"35,000",,,,,,,,"35,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,논술(중등),6,0개월1일,336,"60,000",,,,,,,,"60,000",4
괴정지앤비학원,입시.검정 및 보습,"대전광역시 서구 계룡로576번길 49 , 1층,2층 (괴정동)",김미숙,042-525-5555,보습,한자(중등),6,0개월1일,336,"60,000",,,,,,,,"60,000",4
장대유레카학원,입시.검정 및 보습,대전광역시 유성구 문화원로 1   3층 (장대동),이현미,042-477-8223,보습,영어(초등),8,1개월0일,1200,"200,000",,,,,,,,"200,000",6
장대유레카학원,입시.검정 및 보습,대전광역시 유성구 문화원로 1   3층 (장대동),이현미,042-477-8223,보습,수학(초등),8,1개월0일,1200,"200,000",,,,,,,,"200,000",6
장대유레카학원,입시.검정 및 보습,대전광역시 유성구 문화원로 1   3층 (장대동),이현미,042-477-8223,보습,국영수과(초등),8,1개월0일,2400,"400,000",,,,,,,,"400,000",6
장대유레카학원,입시.검정 및 보습,대전광역시 유성구 문화원로 1   3층 (장대동),이현미,042-477-8223,보습,영어(중등),8,1개월0일,1020,"200,000",,,,,,,,"200,000",6
장대유레카학원,입시.검정 및 보습,대전광역시 유성구 문화원로 1   3층 (장대동),이현미,042-477-8223,보습,수학A(중등),8,1개월0일,1020,"200,000",,,,,,,,"200,000",6
장대유레카학원,입시.검정 및 보습,대전광역시 유성구 문화원로 1   3층 (장대동),이현미,042-477-8223,보습,국어(중등),12,1개월0일,480,"90,000",,,,,,,,"90,000",6
장대유레카학원,입시.검정 및 보습,대전광역시 유성구 문화원로 1   3층 (장대동),이현미,042-477-8223,보습,과학(중등),12,1개월0일,480,"90,000",,,,,,,,"90,000",6
장대유레카학원,입시.검정 및 보습,대전광역시 유성구 문화원로 1   3층 (장대동),이현미,042-477-8223,보습,영어(고등),6,1개월0일,1200,"250,000",,,,,,,,"250,000",6
장대유레카학원,입시.검정 및 보습,대전광역시 유성구 문화원로 1   3층 (장대동),이현미,042-477-8223,보습,과학(고등),6,1개월0일,720,"150,000",,,,,,,,"150,000",6
장대유레카학원,입시.검정 및 보습,대전광역시 유성구 문화원로 1   3층 (장대동),이현미,042-477-8223,보습,고등수학A,6,1개월0일,1200,"250,000",,,,,,,,"250,000",6
장대유레카학원,입시.검정 및 보습,대전광역시 유성구 문화원로 1   3층 (장대동),이현미,042-477-8223,보습,고등수학B,6,1개월0일,1440,"300,000",,,,,,,,"300,000",6
장대유레카학원,입시.검정 및 보습,대전광역시 유성구 문화원로 1   3층 (장대동),이현미,042-477-8223,보습,수학B(중등),6,1개월0일,1440,"280,000",,,,,,,,"280,000",6
